      #Energy        TDOS
      -8.99688       0.00000
      -8.98988       0.00000
      -8.98288       0.00000
      -8.97588       0.00000
      -8.96988       0.00000
      -8.96288       0.00000
      -8.95588       0.00000
      -8.94988       0.00000
      -8.94288       0.00000
      -8.93588       0.00000
      -8.92988       0.00000
      -8.92288       0.00000
      -8.91588       0.00000
      -8.90888       0.00000
      -8.90288       0.00000
      -8.89588       0.00000
      -8.88888       0.00000
      -8.88288       0.00000
      -8.87588       0.00000
      -8.86888       0.00000
      -8.86188       0.00000
      -8.85588       0.00000
      -8.84888       0.00000
      -8.84188       0.00000
      -8.83588       0.00000
      -8.82888       0.00000
      -8.82188       0.00000
      -8.81488       0.00000
      -8.80888       0.00000
      -8.80188       0.00000
      -8.79488       0.00000
      -8.78888       0.00000
      -8.78188       0.00000
      -8.77488       0.00000
      -8.76888       0.00000
      -8.76188       0.00000
      -8.75488       0.00000
      -8.74788       0.00000
      -8.74188       0.00000
      -8.73488       0.00000
      -8.72788       0.00000
      -8.72188       0.00000
      -8.71488       0.00000
      -8.70788       0.00000
      -8.70088       0.00000
      -8.69488       0.00000
      -8.68788       0.00000
      -8.68088       0.00000
      -8.67488       0.00000
      -8.66788       0.00000
      -8.66088       0.00000
      -8.65388       0.00000
      -8.64788       0.00000
      -8.64088       0.00000
      -8.63388       0.00000
      -8.62788       0.00000
      -8.62088       0.00000
      -8.61388       0.00000
      -8.60688       0.00000
      -8.60088       0.00000
      -8.59388       0.00000
      -8.58688       0.00000
      -8.58088       0.00000
      -8.57388       0.00000
      -8.56688       0.00000
      -8.56088       0.00000
      -8.55388       0.00000
      -8.54688       0.00000
      -8.53988       0.00000
      -8.53388       0.00000
      -8.52688       0.00000
      -8.51988       0.00000
      -8.51388       0.00000
      -8.50688       0.00000
      -8.49988       0.00000
      -8.49288       0.00000
      -8.48688       0.00000
      -8.47988       0.00000
      -8.47288       0.00000
      -8.46688       0.00000
      -8.45988       0.00000
      -8.45288       0.00000
      -8.44588       0.00000
      -8.43988       0.00000
      -8.43288       0.00000
      -8.42588       0.00000
      -8.41988       0.00000
      -8.41288       0.00000
      -8.40588       0.00000
      -8.39988       0.00000
      -8.39288       0.00000
      -8.38588       0.00000
      -8.37888       0.00000
      -8.37288       0.00000
      -8.36588       0.00000
      -8.35888       0.00000
      -8.35288       0.00000
      -8.34588       0.00000
      -8.33888       0.00000
      -8.33188       0.00000
      -8.32588       0.00000
      -8.31888       0.00000
      -8.31188       0.00000
      -8.30588       0.00000
      -8.29888       0.00000
      -8.29188       0.00000
      -8.28488       0.00000
      -8.27888       0.00000
      -8.27188       0.00000
      -8.26488       0.00000
      -8.25888       0.00000
      -8.25188       0.00000
      -8.24488       0.00000
      -8.23888       0.00000
      -8.23188       0.00000
      -8.22488       0.00000
      -8.21788       0.00000
      -8.21188       0.00000
      -8.20488       0.00000
      -8.19788       0.00000
      -8.19188       0.00000
      -8.18488       0.00000
      -8.17788       0.00000
      -8.17088       0.00000
      -8.16488       0.00000
      -8.15788       0.00000
      -8.15088       0.00000
      -8.14488       0.00000
      -8.13788       0.00000
      -8.13088       0.00000
      -8.12388       0.00000
      -8.11788       0.00000
      -8.11088       0.00000
      -8.10388       0.00000
      -8.09788       0.00000
      -8.09088       0.00000
      -8.08388       0.00000
      -8.07688       0.00000
      -8.07088       0.00000
      -8.06388       0.00000
      -8.05688       0.00000
      -8.05088       0.00000
      -8.04388       0.00000
      -8.03688       0.00000
      -8.03088       0.00000
      -8.02388       0.00000
      -8.01688       0.00000
      -8.00988       0.00000
      -8.00388       0.00000
      -7.99688       0.00000
      -7.98988       0.00000
      -7.98388       0.00000
      -7.97688       0.00000
      -7.96988       0.00000
      -7.96288       0.00000
      -7.95688       0.00000
      -7.94988       0.00000
      -7.94288       0.00000
      -7.93688       0.00000
      -7.92988       0.00000
      -7.92288       0.00000
      -7.91588       0.00000
      -7.90988       0.00000
      -7.90288       0.00000
      -7.89588       0.00000
      -7.88988       0.00000
      -7.88288       0.00000
      -7.87588       0.00000
      -7.86988       0.00000
      -7.86288       0.00000
      -7.85588       0.00000
      -7.84888       0.00000
